type,spec_version,id,created_by_ref,created,modified,name,description,external_references,object_marking_refs,x_mitre_attack_spec_version,x_mitre_domains,x_mitre_modified_by_ref,x_mitre_version,x_mitre_aliases,x_mitre_deprecated,x_mitre_contributors,x_mitre_platforms,is_family
tool,2.1,tool--b63970b7-ddfb-4aee-97b1-80d335e033a8,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2021-03-17T15:26:20.015Z,2021-04-24T20:45:08.323Z,NBTscan,[NBTscan](https://attack.mitre.org/software/S0590) is an open source tool that has been used by state groups to conduct internal reconnaissance within a compromised network.(Citation: Debian nbtscan Nov 2019)(Citation: SecTools nbtscan June 2003)(Citation: Symantec Waterbug Jun 2019)(Citation: FireEye APT39 Jan 2019),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0590', 'external_id': 'S0590'}, {'source_name': 'Debian nbtscan Nov 2019', 'description': 'Bezroutchko, A. (2019, November 19). NBTscan man page. Retrieved March 17, 2021.', 'url': 'https://manpages.debian.org/testing/nbtscan/nbtscan.1.en.html'}, {'source_name': 'SecTools nbtscan June 2003', 'description': 'SecTools. (2003, June 11). NBTscan. Retrieved March 17, 2021.', 'url': 'https://sectools.org/tool/nbtscan/'}, {'source_name': 'Symantec Waterbug Jun 2019', 'description': 'Symantec DeepSight Adversary Intelligence Team. (2019, June 20). Waterbug: Espionage Group Rolls Out Brand-New Toolset in Attacks Against Governments. Retrieved July 8, 2019.', 'url': 'https://www.symantec.com/blogs/threat-intelligence/waterbug-espionage-governments'}, {'source_name': 'FireEye APT39 Jan 2019', 'description': 'Hawley et al. (2019, January 29). APT39: An Iranian Cyber Espionage Group Focused on Personal Information. Retrieved February 19, 2019.', 'url': 'https://www.fireeye.com/blog/threat-research/2019/01/apt39-iranian-cyber-espionage-group-focused-on-personal-information.html'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['NBTscan'],,"['Daniyal Naeem, BT Security']","['Windows', 'Linux', 'macOS']",
tool,2.1,tool--b52d6583-14a2-4ddc-8527-87fd2142558f,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2018-04-18T17:59:24.739Z,2022-10-18T22:02:48.228Z,Invoke-PSImage,"[Invoke-PSImage](https://attack.mitre.org/software/S0231) takes a PowerShell script and embeds the bytes of the script into the pixels of a PNG image. It generates a one liner for executing either from a file of from the web. Example of usage is embedding the PowerShell code from the Invoke-Mimikatz module and embed it into an image file. By calling the image file from a macro for example, the macro will download the picture and execute the PowerShell code, which in this case will dump the passwords. (Citation: GitHub Invoke-PSImage)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0231', 'external_id': 'S0231'}, {'source_name': 'GitHub Invoke-PSImage', 'description': 'Adams, B. (2017, December 17). Invoke-PSImage. Retrieved April 10, 2018.', 'url': 'https://github.com/peewpw/Invoke-PSImage'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['Invoke-PSImage'],False,,,
tool,2.1,tool--b35068ec-107a-4266-bda8-eb7036267aea,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:33:03.773Z,2022-04-25T14:00:00.188Z,nbtstat,[nbtstat](https://attack.mitre.org/software/S0102) is a utility used to troubleshoot NetBIOS name resolution. (Citation: TechNet Nbtstat),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0102', 'external_id': 'S0102'}, {'source_name': 'TechNet Nbtstat', 'description': 'Microsoft. (n.d.). Nbtstat. Retrieved April 17, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/cc940106.aspx'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,,,,,
tool,2.1,tool--c4810609-7da6-48ec-8057-1b70a7814db0,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2020-07-17T14:23:05.958Z,2024-03-14T17:29:49.200Z,CrackMapExec,"[CrackMapExec](https://attack.mitre.org/software/S0488), or CME, is a post-exploitation tool developed in Python and designed for penetration testing against networks. [CrackMapExec](https://attack.mitre.org/software/S0488) collects Active Directory information to conduct lateral movement through targeted networks.(Citation: CME Github September 2018)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0488', 'external_id': 'S0488'}, {'source_name': 'CME Github September 2018', 'description': 'byt3bl33d3r. (2018, September 8). SMB: Command Reference. Retrieved July 17, 2020.', 'url': 'https://github.com/byt3bl33d3r/CrackMapExec/wiki/SMB-Command-Reference'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['CrackMapExec'],False,,['Windows'],
tool,2.1,tool--b07c2c47-fefb-4d7c-a69e-6a3296171f54,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:32:13.755Z,2022-09-22T20:55:32.937Z,gsecdump,[gsecdump](https://attack.mitre.org/software/S0008) is a publicly-available credential dumper used to obtain password hashes and LSA secrets from Windows operating systems. (Citation: TrueSec Gsecdump),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0008', 'external_id': 'S0008'}, {'source_name': 'TrueSec Gsecdump', 'description': 'TrueSec. (n.d.). gsecdump v2.0b5. Retrieved September 29, 2015.', 'url': 'https://www.truesec.se/sakerhet/verktyg/saakerhet/gsecdump_v2.0b5'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.2,['gsecdump'],False,,['Windows'],
tool,2.1,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:32:11.544Z,2024-09-25T20:34:58.387Z,Mimikatz,"[Mimikatz](https://attack.mitre.org/software/S0002) is a credential dumper capable of obtaining plaintext Windows account logins and passwords, along with many other features that make it useful for testing the security of networks. (Citation: Deply Mimikatz) (Citation: Adsecurity Mimikatz Guide)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0002', 'external_id': 'S0002'}, {'source_name': 'Deply Mimikatz', 'description': 'Deply, B. (n.d.). Mimikatz. Retrieved September 29, 2015.', 'url': 'https://github.com/gentilkiwi/mimikatz'}, {'source_name': 'Adsecurity Mimikatz Guide', 'description': 'Metcalf, S. (2015, November 13). Unofficial Guide to Mimikatz & Command Reference. Retrieved December 23, 2015.', 'url': 'https://adsecurity.org/?page_id=1821'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.9,['Mimikatz'],False,['Vincent Le Toux'],['Windows'],
tool,2.1,tool--a7b5df47-73bb-4d47-b701-869f185633a6,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2022-03-25T13:35:46.781Z,2022-04-18T15:31:34.662Z,Donut,[Donut](https://attack.mitre.org/software/S0695) is an open source framework used to generate position-independent shellcode.(Citation: Donut Github)(Citation: Introducing Donut) [Donut](https://attack.mitre.org/software/S0695) generated code has been used by multiple threat actors to inject and load malicious payloads into memory.(Citation: NCC Group WastedLocker June 2020),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0695', 'external_id': 'S0695'}, {'source_name': 'NCC Group WastedLocker June 2020', 'description': 'Antenucci, S., Pantazopoulos, N., Sandee, M. (2020, June 23). WastedLocker: A New Ransomware Variant Developed By The Evil Corp Group. Retrieved September 14, 2021.', 'url': 'https://research.nccgroup.com/2020/06/23/wastedlocker-a-new-ransomware-variant-developed-by-the-evil-corp-group/'}, {'source_name': 'Introducing Donut', 'description': 'The Wover. (2019, May 9). Donut - Injecting .NET Assemblies as Shellcode. Retrieved October 4, 2021.', 'url': 'https://thewover.github.io/Introducing-Donut/'}, {'source_name': 'Donut Github', 'description': 'TheWover. (2019, May 9). donut. Retrieved March 25, 2022.', 'url': 'https://github.com/TheWover/donut'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,['Donut'],False,"['The Wover, @TheRealWover']",['Windows'],
tool,2.1,tool--a52edc76-328d-4596-85e7-d56ef5a9eb69,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:33:11.426Z,2022-04-25T14:00:00.188Z,Pass-The-Hash Toolkit,"[Pass-The-Hash Toolkit](https://attack.mitre.org/software/S0122) is a toolkit that allows an adversary to ""pass"" a password hash (without knowing the original password) to log in to systems. (Citation: Mandiant APT1)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0122', 'external_id': 'S0122'}, {'source_name': 'Mandiant APT1', 'description': 'Mandiant. (n.d.). APT1 Exposing One of China’s Cyber Espionage Units. Retrieved July 18, 2016.', 'url': 'https://www.fireeye.com/content/dam/fireeye-www/services/pdfs/mandiant-apt1-report.pdf'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,,,,,
tool,2.1,tool--a1dd2dbd-1550-44bf-abcc-1a4c52e97719,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2018-01-16T16:13:52.465Z,2023-03-17T14:01:57.617Z,Responder,"Responder is an open source tool used for LLMNR, NBT-NS and MDNS poisoning, with built-in HTTP/SMB/MSSQL/FTP/LDAP rogue authentication server supporting NTLMv1/NTLMv2/LMv2, Extended Security NTLMSSP and Basic HTTP authentication. (Citation: GitHub Responder)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0174', 'external_id': 'S0174'}, {'source_name': 'GitHub Responder', 'description': 'Gaffie, L. (2016, August 25). Responder. Retrieved November 17, 2017.', 'url': 'https://github.com/SpiderLabs/Responder'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.2,['Responder'],False,,,
tool,2.1,tool--9de2308e-7bed-43a3-8e58-f194b3586700,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:32:13.051Z,2022-04-25T14:00:00.188Z,pwdump,[pwdump](https://attack.mitre.org/software/S0006) is a credential dumper. (Citation: Wikipedia pwdump),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0006', 'external_id': 'S0006'}, {'source_name': 'Wikipedia pwdump', 'description': 'Wikipedia. (2007, August 9). pwdump. Retrieved June 22, 2016.', 'url': 'https://en.wikipedia.org/wiki/Pwdump'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['pwdump'],,,['Windows'],
tool,2.1,tool--9a2640c2-9f43-46fe-b13f-bde881e55555,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2018-04-18T17:59:24.739Z,2022-04-25T14:00:00.188Z,sqlmap,[sqlmap](https://attack.mitre.org/software/S0225) is an open source penetration testing tool that can be used to automate the process of detecting and exploiting SQL injection flaws. (Citation: sqlmap Introduction),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0225', 'external_id': 'S0225'}, {'source_name': 'sqlmap Introduction', 'description': 'Damele, B., Stampar, M. (n.d.). sqlmap. Retrieved March 19, 2018.', 'url': 'http://sqlmap.org/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,,,,,
tool,2.1,tool--999c4e6e-b8dc-4b4f-8d6e-1b829f29997e,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2019-10-05T02:34:01.189Z,2024-10-14T22:11:30.271Z,MailSniper,"MailSniper is a penetration testing tool for searching through email in a Microsoft Exchange environment for specific terms (passwords, insider intel, network architecture information, etc.). It can be used by a non-administrative user to search their own email, or by an Exchange administrator to search the mailboxes of every user in a domain.(Citation: GitHub MailSniper)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0413', 'external_id': 'S0413'}, {'source_name': 'GitHub MailSniper', 'description': 'Bullock, B., . (2018, November 20). MailSniper. Retrieved October 4, 2019.', 'url': 'https://github.com/dafthack/MailSniper'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.1,['MailSniper'],False,,"['Windows', 'Office Suite']",
tool,2.1,tool--d5e96a35-7b0b-4c6a-9533-d63ecbda563e,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:32:32.011Z,2022-04-25T14:00:00.188Z,HTRAN,[HTRAN](https://attack.mitre.org/software/S0040) is a tool that proxies connections through intermediate hops and aids users in disguising their true geographical location. It can be used by adversaries to hide their location when interacting with the victim networks. (Citation: Operation Quantum Entanglement)(Citation: NCSC Joint Report Public Tools),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0040', 'external_id': 'S0040'}, {'source_name': 'HUC Packet Transmit Tool', 'description': '(Citation: Operation Quantum Entanglement)'}, {'source_name': 'Operation Quantum Entanglement', 'description': 'Haq, T., Moran, N., Vashisht, S., Scott, M. (2014, September). OPERATION QUANTUM ENTANGLEMENT. Retrieved November 4, 2015.', 'url': 'https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/wp-operation-quantum-entanglement.pdf'}, {'source_name': 'NCSC Joint Report Public Tools', 'description': 'The Australian Cyber Security Centre (ACSC), the Canadian Centre for Cyber Security (CCCS), the New Zealand National Cyber Security Centre (NZ NCSC), CERT New Zealand, the UK National Cyber Security Centre (UK NCSC) and the US National Cybersecurity and Communications Integration Center (NCCIC). (2018, October 11). Joint report on publicly available hacking tools. Retrieved March 11, 2019.', 'url': 'https://www.ncsc.gov.uk/report/joint-report-on-publicly-available-hacking-tools'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.2,"['HTRAN', 'HUC Packet Transmit Tool']",,,"['Linux', 'Windows']",
tool,2.1,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2017-05-31T21:32:21.771Z,2024-09-25T20:31:21.768Z,PsExec,[PsExec](https://attack.mitre.org/software/S0029) is a free Microsoft tool that can be used to execute a program on another computer. It is used by IT administrators and attackers.(Citation: Russinovich Sysinternals)(Citation: SANS PsExec),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0029', 'external_id': 'S0029'}, {'source_name': 'SANS PsExec', 'description': 'Pilkington, M. (2012, December 17). Protecting Privileged Domain Accounts: PsExec Deep-Dive. Retrieved August 17, 2016.', 'url': 'https://www.sans.org/blog/protecting-privileged-domain-accounts-psexec-deep-dive/'}, {'source_name': 'Russinovich Sysinternals', 'description': 'Russinovich, M. (2014, May 2). Windows Sysinternals PsExec v2.11. Retrieved May 13, 2015.', 'url': 'https://technet.microsoft.com/en-us/sysinternals/bb897553.aspx'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.7,['PsExec'],False,['Janantha Marasinghe'],['Windows'],
tool,2.1,tool--fbd727ea-c0dc-42a9-8448-9e12962d1ab5,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2018-04-18T17:59:24.739Z,2022-04-25T14:00:00.188Z,Havij,[Havij](https://attack.mitre.org/software/S0224) is an automatic SQL Injection tool distributed by the Iranian ITSecTeam security company. Havij has been used by penetration testers and adversaries. (Citation: Check Point Havij Analysis),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0224', 'external_id': 'S0224'}, {'source_name': 'Check Point Havij Analysis', 'description': 'Ganani, M. (2015, May 14). Analysis of the Havij SQL Injection tool. Retrieved March 19, 2018.', 'url': 'https://blog.checkpoint.com/2015/05/14/analysis-havij-sql-injection-tool/'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],2.1.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.0,,,,,
tool,2.1,tool--f91162cc-1686-4ff8-8115-bf3f61a4cc7a,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2021-09-14T21:45:30.280Z,2024-09-25T20:32:25.006Z,Wevtutil,[Wevtutil](https://attack.mitre.org/software/S0645) is a Windows command-line utility that enables administrators to retrieve information about event logs and publishers.(Citation: Wevtutil Microsoft Documentation),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0645', 'external_id': 'S0645'}, {'source_name': 'Wevtutil Microsoft Documentation', 'description': 'Microsoft. (n.d.). wevtutil. Retrieved September 14, 2021.', 'url': 'https://docs.microsoft.com/en-us/windows-server/administration/windows-commands/wevtutil'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.2,['Wevtutil'],False,"['Viren Chaudhari, Qualys', 'Harshal Tupsamudre, Qualys']",['Windows'],
tool,2.1,tool--f59508a6-3615-47c3-b493-6676e1a39a87,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,2020-12-28T18:35:50.244Z,2024-09-25T15:21:53.462Z,AdFind,[AdFind](https://attack.mitre.org/software/S0552) is a free command-line query tool that can be used for gathering information from Active Directory.(Citation: Red Canary Hospital Thwarted Ryuk October 2020)(Citation: FireEye FIN6 Apr 2019)(Citation: FireEye Ryuk and Trickbot January 2019),"[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/software/S0552', 'external_id': 'S0552'}, {'source_name': 'Red Canary Hospital Thwarted Ryuk October 2020', 'description': 'Brian Donohue, Katie Nickels, Paul Michaud, Adina Bodkins, Taylor Chapman, Tony Lambert, Jeff Felling, Kyle Rainey, Mike Haag, Matt Graeber, Aaron Didier.. (2020, October 29). A Bazar start: How one hospital thwarted a Ryuk ransomware outbreak. Retrieved October 30, 2020.', 'url': 'https://redcanary.com/blog/how-one-hospital-thwarted-a-ryuk-ransomware-outbreak/'}, {'source_name': 'FireEye Ryuk and Trickbot January 2019', 'description': 'Goody, K., et al (2019, January 11). A Nasty Trick: From Credential Theft Malware to Business Disruption. Retrieved May 12, 2020.', 'url': 'https://www.fireeye.com/blog/threat-research/2019/01/a-nasty-trick-from-credential-theft-malware-to-business-disruption.html'}, {'source_name': 'FireEye FIN6 Apr 2019', 'description': 'McKeague, B. et al. (2019, April 5). Pick-Six: Intercepting a FIN6 Intrusion, an Actor Recently Tied to Ryuk and LockerGoga Ransomware. Retrieved April 17, 2019.', 'url': 'https://www.fireeye.com/blog/threat-research/2019/04/pick-six-intercepting-a-fin6-intrusion.html'}]",['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],3.2.0,['enterprise-attack'],identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,1.5,['AdFind'],False,,['Windows'],
